"","ref","psoc_code","desc_psoc","psic_code","psic_desc","cow_code","cow_desc","psic_3digit","psic_group_code","psic_group_desc"
"66133","43221624156",4322,"Production clerks","1624","Manufacture of wooden containers",1,"Private Establishment","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66134","43221624156",4322,"Production clerks","1624","Manufacture of wooden containers",5,"With pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66135","43221624156",4322,"Production clerks","1624","Manufacture of wooden containers",6,"Without Pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66136","43221625156",4322,"Production clerks","1625","Manufacture of wood carvings",1,"Private Establishment","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66137","43221625156",4322,"Production clerks","1625","Manufacture of wood carvings",5,"With pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66138","43221625156",4322,"Production clerks","1625","Manufacture of wood carvings",6,"Without Pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66139","43221628156",4322,"Production clerks","1628","Manufacture of products of bamboo, cane, rattan and the like, and plaiting materials except furniture",1,"Private Establishment","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66140","43221628156",4322,"Production clerks","1628","Manufacture of products of bamboo, cane, rattan and the like, and plaiting materials except furniture",5,"With pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66141","43221628156",4322,"Production clerks","1628","Manufacture of products of bamboo, cane, rattan and the like, and plaiting materials except furniture",6,"Without Pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66142","43221701156",4322,"Production clerks","1701","Manufacture of pulp, paper and paperboard",1,"Private Establishment","170","170","Manufacture of paper and paper products"
"66143","43221701156",4322,"Production clerks","1701","Manufacture of pulp, paper and paperboard",5,"With pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66144","43221701156",4322,"Production clerks","1701","Manufacture of pulp, paper and paperboard",6,"Without Pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66145","43221702156",4322,"Production clerks","1702","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard",1,"Private Establishment","170","170","Manufacture of paper and paper products"
"66146","43221702156",4322,"Production clerks","1702","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard",5,"With pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66147","43221702156",4322,"Production clerks","1702","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard",6,"Without Pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66148","43221709156",4322,"Production clerks","1709","Manufacture of other articles of paper and paperboard",1,"Private Establishment","170","170","Manufacture of paper and paper products"
"66149","43221709156",4322,"Production clerks","1709","Manufacture of other articles of paper and paperboard",5,"With pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66150","43221709156",4322,"Production clerks","1709","Manufacture of other articles of paper and paperboard",6,"Without Pay (Family owned Business)","170","170","Manufacture of paper and paper products"
"66151","43221811156",4322,"Production clerks","1811","Printing",1,"Private Establishment","181","181","Printing and service activities related to printing"
"66152","43221811156",4322,"Production clerks","1811","Printing",5,"With pay (Family owned Business)","181","181","Printing and service activities related to printing"
"66153","43221811156",4322,"Production clerks","1811","Printing",6,"Without Pay (Family owned Business)","181","181","Printing and service activities related to printing"
"66154","43221812156",4322,"Production clerks","1812","Service activities related to printing",1,"Private Establishment","181","181","Printing and service activities related to printing"
"66155","43221812156",4322,"Production clerks","1812","Service activities related to printing",5,"With pay (Family owned Business)","181","181","Printing and service activities related to printing"
"66156","43221812156",4322,"Production clerks","1812","Service activities related to printing",6,"Without Pay (Family owned Business)","181","181","Printing and service activities related to printing"
"66157","43221820156",4322,"Production clerks","1820","Reproduction of recorded media",1,"Private Establishment","182","182","Reproduction of recorded media"
"66158","43221820156",4322,"Production clerks","1820","Reproduction of recorded media",5,"With pay (Family owned Business)","182","182","Reproduction of recorded media"
"66159","43221820156",4322,"Production clerks","1820","Reproduction of recorded media",6,"Without Pay (Family owned Business)","182","182","Reproduction of recorded media"
"66160","43221910156",4322,"Production clerks","1910","Manufacture of coke oven products",1,"Private Establishment","191","191","Manufacture of coke oven products"
"66161","43221910156",4322,"Production clerks","1910","Manufacture of coke oven products",5,"With pay (Family owned Business)","191","191","Manufacture of coke oven products"
"66162","43221910156",4322,"Production clerks","1910","Manufacture of coke oven products",6,"Without Pay (Family owned Business)","191","191","Manufacture of coke oven products"
"66163","43221920156",4322,"Production clerks","1920","Manufacture of refined petroleum products",1,"Private Establishment","192","192","Manufacture of refined petroleum products"
"66164","43221920156",4322,"Production clerks","1920","Manufacture of refined petroleum products",5,"With pay (Family owned Business)","192","192","Manufacture of refined petroleum products"
"66165","43221920156",4322,"Production clerks","1920","Manufacture of refined petroleum products",6,"Without Pay (Family owned Business)","192","192","Manufacture of refined petroleum products"
"66166","43221990156",4322,"Production clerks","1990","Manufacture of other fuel products",1,"Private Establishment","199","199","Manufacture of other fuel products"
"66167","43221990156",4322,"Production clerks","1990","Manufacture of other fuel products",5,"With pay (Family owned Business)","199","199","Manufacture of other fuel products"
"66168","43221990156",4322,"Production clerks","1990","Manufacture of other fuel products",6,"Without Pay (Family owned Business)","199","199","Manufacture of other fuel products"
"66169","43222011156",4322,"Production clerks","2011","Manufacture of basic chemicals",1,"Private Establishment","201","201","Manufacture of basic chemicals"
"66170","43222011156",4322,"Production clerks","2011","Manufacture of basic chemicals",5,"With pay (Family owned Business)","201","201","Manufacture of basic chemicals"
"66171","43222011156",4322,"Production clerks","2011","Manufacture of basic chemicals",6,"Without Pay (Family owned Business)","201","201","Manufacture of basic chemicals"
"66172","43222012156",4322,"Production clerks","2012","Manufacture of fertilizers and nitrogen compounds",1,"Private Establishment","201","201","Manufacture of basic chemicals"
"66173","43222012156",4322,"Production clerks","2012","Manufacture of fertilizers and nitrogen compounds",5,"With pay (Family owned Business)","201","201","Manufacture of basic chemicals"
"66174","43222012156",4322,"Production clerks","2012","Manufacture of fertilizers and nitrogen compounds",6,"Without Pay (Family owned Business)","201","201","Manufacture of basic chemicals"
"66175","43222021156",4322,"Production clerks","2021","Manufacture of pesticides and other agro-chemical products",1,"Private Establishment","202","202","Manufacture of man-made fibers"
"66176","43222021156",4322,"Production clerks","2021","Manufacture of pesticides and other agro-chemical products",5,"With pay (Family owned Business)","202","202","Manufacture of man-made fibers"
"66177","43222021156",4322,"Production clerks","2021","Manufacture of pesticides and other agro-chemical products",6,"Without Pay (Family owned Business)","202","202","Manufacture of man-made fibers"
"66178","43222022156",4322,"Production clerks","2022","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",1,"Private Establishment","202","202","Manufacture of man-made fibers"
